CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,NumTechTickets,NumAdminTickets,SubscriptionTimeGroup
CUST104021,Male,Yes,Yes,No,19,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,115.2,346.84,No,5,0,<2 Years
CUST104022,Female,No,Yes,Yes,36,No,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Electronic check,113.32,3772.03,No,7,5,<4 Years
CUST104023,Male,No,No,Yes,19,No,No,No,No,Yes,Yes,Yes,No,Yes,One year,No,Credit card,63.59,2080.27,No,6,2,<2 Years
CUST104024,Male,No,No,No,25,No,No,DSL,No,No,No,Yes,Yes,Yes,One year,No,Credit card,72.59,6347.35,No,0,0,<3 Years
CUST104025,Female,No,No,No,38,No,No,DSL,No,Yes,Yes,No,Yes,No,One year,No,Electronic check,39.5,6805.26,No,5,2,<4 Years
CUST104026,Female,No,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,64.67,4891.0,No,4,5,<4 Years
CUST104027,Female,Yes,No,No,63,No,Yes,No,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card,75.11,4780.06,Yes,0,5,<6 Years
CUST104028,Male,Yes,No,Yes,28,No,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,No,Credit card,18.75,1784.16,Yes,1,1,<3 Years
CUST104029,Male,No,No,Yes,7,No,No,No,Yes,Yes,No,No,No,Yes,Two year,Yes,Electronic check,110.22,1432.54,Yes,5,2,<1 Year
CUST104030,Female,Yes,Yes,No,45,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,69.9,6333.25,Yes,0,2,<4 Years
CUST104031,Female,No,No,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,61.76,3627.16,Yes,3,1,<6 Years
CUST104032,Male,No,Yes,Yes,58,No,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,21.94,2907.93,No,5,1,<5 Years
CUST104033,Male,No,No,No,61,No,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Two year,No,Credit card,86.51,4801.12,Yes,3,3,<6 Years
CUST104034,Female,No,Yes,Yes,13,No,No,No,Yes,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,33.45,2860.95,No,9,1,<2 Years
CUST104035,Male,Yes,No,No,55,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,84.72,231.14,Yes,4,2,<5 Years
CUST104036,Male,No,Yes,No,16,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,51.32,6718.92,Yes,3,0,<2 Years
CUST104037,Male,No,No,No,61,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,One year,No,Electronic check,109.46,6356.62,Yes,3,4,<6 Years
CUST104038,Male,No,Yes,No,14,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer,32.85,1263.8,No,8,1,<2 Years
CUST104039,Male,No,No,Yes,49,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Credit card,110.07,6549.08,No,10,3,<5 Years
CUST104040,Female,Yes,Yes,Yes,47,Yes,No,No,No,No,No,No,No,No,One year,No,Bank transfer,107.23,2450.16,Yes,4,1,<4 Years
CUST104041,Male,No,Yes,Yes,56,No,Yes,No,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,44.16,6696.76,No,1,3,<5 Years
CUST104042,Male,No,Yes,No,45,No,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,90.24,379.81,Yes,9,4,<4 Years
CUST104043,Male,No,No,No,52,No,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.17,5053.45,No,4,0,<5 Years
CUST104044,Male,Yes,No,No,52,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,58.35,3975.97,No,9,1,<5 Years
CUST104045,Female,Yes,Yes,No,59,No,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,48.67,1736.88,No,5,3,<5 Years
CUST104046,Female,Yes,No,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,One year,Yes,Credit card,76.61,162.97,No,6,4,<5 Years
CUST104047,Female,Yes,No,Yes,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,93.44,7718.12,Yes,3,0,<4 Years
CUST104048,Female,Yes,No,Yes,6,No,No,No,No,Yes,Yes,No,No,No,Two year,No,Mailed check,54.01,6321.5,Yes,7,3,<1 Year
CUST104049,Female,Yes,No,No,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,18.25,1433.87,Yes,8,3,<5 Years
CUST104050,Male,No,No,No,68,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,55.25,293.51,No,0,3,<6 Years
CUST104051,Male,No,Yes,Yes,31,Yes,Yes,No,No,No,Yes,No,No,No,One year,Yes,Electronic check,106.33,1073.42,Yes,7,1,<3 Years
CUST104052,Male,Yes,No,No,25,No,Yes,No,Yes,No,Yes,Yes,No,No,One year,No,Credit card,70.69,2302.33,Yes,4,0,<3 Years
CUST104053,Male,No,No,Yes,37,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,56.63,7324.39,No,5,5,<4 Years
CUST104054,Female,Yes,No,No,35,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer,82.23,5401.7,No,1,1,<3 Years
CUST104055,Female,Yes,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,No,Electronic check,110.6,5623.39,No,5,1,<1 Year
CUST104056,Female,No,Yes,Yes,3,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card,43.02,4205.62,Yes,10,3,<1 Year
CUST104057,Female,No,Yes,Yes,47,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer,107.32,1139.31,No,9,0,<4 Years
CUST104058,Male,Yes,No,No,20,No,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Credit card,97.17,7134.32,Yes,8,4,<2 Years
CUST104059,Male,No,No,Yes,21,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,82.64,4444.59,No,6,5,<2 Years
CUST104060,Female,No,Yes,Yes,37,No,No,No,Yes,Yes,No,No,No,No,Two year,No,Bank transfer,35.08,3054.61,No,10,2,<4 Years
CUST104061,Female,No,No,No,18,Yes,Yes,No,No,Yes,No,No,Yes,No,Two year,Yes,Credit card,51.99,664.91,Yes,5,1,<2 Years
CUST104062,Male,No,No,No,49,No,Yes,No,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer,111.07,1029.85,Yes,10,4,<5 Years
CUST104063,Female,Yes,Yes,Yes,47,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,99.35,3662.49,Yes,7,5,<4 Years
CUST104064,Male,Yes,Yes,Yes,26,No,Yes,No,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,96.72,1805.05,Yes,3,1,<3 Years
CUST104065,Female,Yes,Yes,No,59,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Credit card,78.64,3894.69,No,1,1,<5 Years
CUST104066,Male,Yes,Yes,Yes,26,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,99.63,6258.2,No,7,3,<3 Years
CUST104067,Male,No,No,Yes,24,No,No,No,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,90.89,2176.44,No,9,2,<3 Years
CUST104068,Female,No,No,No,17,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card,80.11,6705.87,Yes,9,5,<2 Years
CUST104069,Female,Yes,Yes,Yes,12,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,119.27,3260.84,Yes,8,0,<2 Years
CUST104070,Male,No,Yes,No,10,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,39.44,7955.72,Yes,5,5,<1 Year
CUST104071,Female,No,No,No,34,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,One year,Yes,Bank transfer,28.78,4217.41,No,1,3,<3 Years
CUST104072,Female,Yes,Yes,No,32,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,No,Mailed check,31.6,5985.14,Yes,4,5,<3 Years
CUST104073,Female,No,Yes,Yes,2,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,No,Mailed check,84.0,3019.9,No,7,0,<1 Year
CUST104074,Female,No,No,Yes,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Credit card,104.76,5412.63,Yes,6,4,<5 Years
CUST104075,Female,No,No,Yes,3,Yes,No,No,Yes,No,No,Yes,Yes,Yes,One year,No,Credit card,30.31,4234.85,No,2,3,<1 Year
CUST104076,Male,Yes,No,No,47,No,Yes,No,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card,98.27,7049.27,Yes,1,0,<4 Years
CUST104077,Female,No,No,No,37,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One year,No,Credit card,54.27,4945.8,No,2,2,<4 Years
CUST104078,Female,Yes,Yes,No,62,No,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,42.96,3594.8,Yes,2,2,<6 Years
CUST104079,Female,No,Yes,No,32,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Electronic check,95.0,778.15,Yes,8,1,<3 Years
CUST104080,Male,No,No,Yes,54,No,No,No,No,Yes,No,No,Yes,Yes,Two year,No,Credit card,18.91,5125.07,No,6,4,<5 Years
CUST104081,Female,Yes,Yes,No,7,No,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,20.2,3036.12,No,6,3,<1 Year
CUST104082,Male,Yes,Yes,Yes,15,Yes,No,No,No,Yes,No,Yes,Yes,No,One year,No,Electronic check,110.81,328.46,Yes,5,3,<2 Years
CUST104083,Female,No,Yes,Yes,43,No,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,61.31,4375.34,Yes,1,0,<4 Years
CUST104084,Male,Yes,No,Yes,64,No,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer,59.86,6404.36,Yes,6,1,<6 Years
CUST104085,Female,Yes,No,Yes,15,No,Yes,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,54.11,5979.23,No,1,2,<2 Years
CUST104086,Male,No,No,Yes,11,No,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card,101.37,6283.45,No,6,3,<1 Year
CUST104087,Male,Yes,Yes,No,43,No,No,Fiber optic,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,112.79,7969.2,No,6,0,<4 Years
CUST104088,Female,No,No,Yes,5,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,100.41,1380.1,No,0,5,<1 Year
CUST104089,Female,Yes,Yes,No,13,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,24.92,6448.96,Yes,1,0,<2 Years
CUST104090,Female,No,No,Yes,6,No,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Electronic check,46.09,1445.97,No,10,3,<1 Year
CUST104091,Male,No,No,Yes,9,No,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer,52.64,4632.8,Yes,9,1,<1 Year
CUST104092,Female,No,No,Yes,51,No,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,113.87,2473.52,No,3,4,<5 Years
CUST104093,Male,Yes,Yes,No,20,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,47.79,1367.23,No,0,3,<2 Years
CUST104094,Female,Yes,No,Yes,54,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,One year,No,Electronic check,81.39,6181.88,No,6,1,<5 Years
CUST104095,Male,Yes,No,No,2,Yes,No,No,Yes,No,No,No,Yes,No,Month-to-month,No,Bank transfer,102.67,4245.56,Yes,3,5,<1 Year
CUST104096,Female,Yes,Yes,No,4,Yes,Yes,No,Yes,No,Yes,No,No,No,Two year,No,Mailed check,70.74,7115.67,Yes,6,5,<1 Year
CUST104097,Female,No,No,Yes,65,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card,60.78,1428.44,Yes,0,2,<6 Years
CUST104098,Male,No,Yes,Yes,5,No,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Credit card,47.7,2365.36,No,3,2,<1 Year
CUST104099,Male,No,No,No,18,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Bank transfer,69.83,1532.01,Yes,0,5,<2 Years
CUST104100,Female,Yes,No,Yes,52,Yes,Yes,No,No,Yes,No,No,No,No,One year,No,Mailed check,102.34,1913.51,Yes,4,3,<5 Years
CUST104101,Female,Yes,No,Yes,45,Yes,Yes,No,No,Yes,No,Yes,No,No,One year,No,Mailed check,102.8,1228.25,Yes,8,1,<4 Years
CUST104102,Female,Yes,Yes,Yes,72,No,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.76,1722.44,Yes,2,0,<6 Years
CUST104103,Male,Yes,No,Yes,27,No,Yes,DSL,Yes,Yes,No,No,Yes,No,Two year,Yes,Credit card,45.45,4728.29,No,1,2,<3 Years
CUST104104,Female,No,Yes,Yes,34,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card,108.48,5126.95,Yes,0,2,<3 Years
CUST104105,Male,No,No,No,60,No,Yes,DSL,No,No,Yes,No,No,No,Two year,No,Credit card,89.62,7319.43,No,2,5,<6 Years
CUST104106,Male,Yes,No,No,44,No,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,30.1,542.75,No,3,4,<4 Years
CUST104107,Female,No,No,No,59,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,107.79,820.46,Yes,6,1,<5 Years
CUST104108,Male,No,Yes,Yes,72,No,No,No,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer,51.82,1540.1,Yes,8,0,<6 Years
CUST104109,Male,No,Yes,Yes,27,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer,19.44,4437.76,Yes,10,2,<3 Years
CUST104110,Male,Yes,No,No,29,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Credit card,43.72,6448.22,Yes,9,0,<3 Years
CUST104111,Female,No,No,No,41,No,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer,25.12,6137.24,Yes,9,4,<4 Years
CUST104112,Male,Yes,No,Yes,37,No,No,No,Yes,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer,45.95,1956.77,No,1,3,<4 Years
CUST104113,Male,Yes,Yes,Yes,65,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,36.54,2214.05,No,8,0,<6 Years
CUST104114,Male,Yes,Yes,Yes,65,No,No,No,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,107.13,6636.57,No,9,0,<6 Years
CUST104115,Male,No,Yes,No,27,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer,76.47,3671.39,No,2,3,<3 Years
CUST104116,Female,No,Yes,No,46,Yes,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,106.8,7557.81,No,10,5,<4 Years
CUST104117,Male,No,No,Yes,63,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,51.91,1867.84,Yes,7,5,<6 Years
CUST104118,Male,Yes,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card,46.43,6454.51,Yes,10,3,<2 Years
CUST104119,Male,Yes,No,Yes,24,Yes,Yes,No,No,Yes,No,No,Yes,Yes,One year,No,Credit card,33.17,5784.03,No,7,3,<3 Years
CUST104120,Male,No,Yes,No,14,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,69.12,1271.56,Yes,5,1,<2 Years
CUST104121,Female,No,No,No,37,No,No,No,No,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer,86.82,6073.04,Yes,7,4,<4 Years
CUST104122,Male,No,Yes,Yes,52,Yes,Yes,No,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer,79.48,1646.95,Yes,9,0,<5 Years
CUST104123,Male,No,Yes,Yes,61,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,99.17,4731.35,No,0,4,<6 Years
CUST104124,Female,Yes,No,Yes,12,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Credit card,38.06,7088.06,Yes,10,5,<2 Years
CUST104125,Female,No,No,No,33,Yes,No,No,No,Yes,No,Yes,Yes,No,Two year,No,Credit card,52.66,3917.91,Yes,6,2,<3 Years
CUST104126,Female,No,Yes,No,50,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card,94.81,242.11,No,0,0,<5 Years
CUST104127,Female,No,No,Yes,32,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,39.66,3460.41,Yes,3,2,<3 Years
CUST104128,Female,Yes,Yes,Yes,65,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,117.44,4956.94,No,2,4,<6 Years
CUST104129,Female,Yes,No,Yes,53,No,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.28,1585.57,Yes,0,1,<5 Years
CUST104130,Male,Yes,Yes,No,50,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,78.5,4620.15,No,9,3,<5 Years
CUST104131,Female,Yes,No,No,37,No,No,No,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer,60.03,5103.47,No,9,0,<4 Years
CUST104132,Female,No,Yes,Yes,31,Yes,No,No,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer,47.12,7049.4,No,1,0,<3 Years
CUST104133,Male,No,Yes,No,20,No,No,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Credit card,19.62,1172.82,Yes,5,5,<2 Years
CUST104134,Male,Yes,No,Yes,3,No,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,46.01,3564.18,Yes,2,1,<1 Year
CUST104135,Male,Yes,No,No,27,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,27.0,1595.16,Yes,1,4,<3 Years
CUST104136,Female,No,Yes,No,12,Yes,No,No,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,50.48,2433.03,Yes,5,0,<2 Years
CUST104137,Female,Yes,Yes,No,64,No,No,No,Yes,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer,118.72,3463.33,Yes,9,5,<6 Years
CUST104138,Male,No,Yes,Yes,18,No,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card,100.81,5307.34,No,5,3,<2 Years
CUST104139,Female,No,No,Yes,53,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,40.63,410.38,Yes,6,1,<5 Years
CUST104140,Female,Yes,Yes,Yes,55,No,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card,51.66,2814.91,Yes,4,0,<5 Years
CUST104141,Male,No,No,No,47,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,24.61,7296.43,Yes,6,2,<4 Years
CUST104142,Female,No,Yes,Yes,19,No,Yes,No,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,83.37,1425.05,Yes,0,5,<2 Years
CUST104143,Male,Yes,No,No,67,No,No,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,45.52,3891.72,Yes,10,3,<6 Years
CUST104144,Female,No,Yes,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Credit card,61.64,7862.5,Yes,9,4,<2 Years
CUST104145,Female,Yes,Yes,Yes,40,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer,60.41,4117.7,Yes,2,0,<4 Years
CUST104146,Male,No,Yes,Yes,51,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,119.28,4289.49,Yes,3,2,<5 Years
CUST104147,Male,Yes,No,No,69,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,108.45,1059.65,Yes,8,1,<6 Years
CUST104148,Male,Yes,Yes,Yes,43,No,No,No,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card,20.63,1944.8,Yes,5,4,<4 Years
CUST104149,Female,Yes,No,No,34,No,Yes,No,Yes,No,Yes,No,Yes,No,Two year,No,Mailed check,73.25,3242.68,Yes,5,2,<3 Years
CUST104150,Male,Yes,No,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,One year,No,Bank transfer,27.51,2071.84,No,3,1,<2 Years
CUST104151,Female,No,No,Yes,64,No,No,DSL,No,Yes,No,No,Yes,No,One year,No,Mailed check,44.17,4678.78,No,2,2,<6 Years
CUST104152,Female,Yes,Yes,No,17,No,Yes,No,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,112.67,2172.44,Yes,8,5,<2 Years
CUST104153,Female,No,No,Yes,38,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.78,4854.98,No,10,3,<4 Years
CUST104154,Male,Yes,Yes,Yes,1,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer,38.18,521.78,No,2,3,<1 Year
CUST104155,Female,No,Yes,Yes,6,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,18.34,1088.14,Yes,2,5,<1 Year
CUST104156,Male,Yes,No,Yes,5,Yes,No,No,Yes,Yes,Yes,No,No,No,One year,No,Credit card,91.58,4361.05,No,8,2,<1 Year
CUST104157,Female,Yes,Yes,Yes,19,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,One year,No,Electronic check,33.7,5886.42,No,6,0,<2 Years
CUST104158,Female,Yes,No,No,3,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,102.06,2220.42,No,4,1,<1 Year
CUST104159,Female,No,No,No,70,No,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Credit card,77.82,2386.65,No,4,4,<6 Years
CUST104160,Female,No,Yes,No,51,No,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,76.21,7008.02,Yes,10,5,<5 Years
CUST104161,Male,Yes,Yes,Yes,7,No,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,55.01,3519.73,No,1,5,<1 Year
CUST104162,Female,No,Yes,No,12,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer,119.67,4598.03,Yes,4,1,<2 Years
CUST104163,Female,No,Yes,Yes,39,Yes,No,No,No,No,Yes,No,Yes,No,Two year,No,Mailed check,25.01,2565.79,Yes,1,5,<4 Years
CUST104164,Male,Yes,Yes,Yes,49,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,63.49,5121.77,Yes,8,2,<5 Years
CUST104165,Female,No,Yes,No,3,No,No,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,35.52,7704.52,Yes,3,2,<1 Year
CUST104166,Female,No,Yes,Yes,41,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,90.37,3179.12,Yes,9,2,<4 Years
CUST104167,Female,No,No,Yes,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,28.09,7925.28,No,4,1,<2 Years
CUST104168,Female,No,Yes,No,4,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,74.91,4722.2,Yes,6,4,<1 Year
CUST104169,Female,No,Yes,No,72,No,Yes,No,Yes,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,77.22,7259.56,Yes,6,1,<6 Years
CUST104170,Female,No,No,Yes,44,No,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Mailed check,63.19,590.49,Yes,9,2,<4 Years
CUST104171,Male,No,No,Yes,36,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Credit card,52.4,5021.87,No,5,2,<4 Years
CUST104172,Male,No,Yes,Yes,27,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Electronic check,114.5,2425.52,Yes,10,2,<3 Years
CUST104173,Male,Yes,No,Yes,19,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,55.35,2936.41,Yes,0,3,<2 Years
CUST104174,Male,Yes,Yes,Yes,64,No,Yes,No,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer,60.34,943.3,No,8,1,<6 Years
CUST104175,Female,No,No,No,15,Yes,No,No,No,No,No,Yes,No,Yes,Two year,Yes,Credit card,44.58,1301.38,Yes,4,3,<2 Years
CUST104176,Male,No,No,Yes,52,No,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Electronic check,30.01,1054.39,Yes,1,5,<5 Years
CUST104177,Female,No,Yes,No,26,No,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,74.51,270.45,Yes,8,3,<3 Years
CUST104178,Female,Yes,No,No,8,No,No,No,No,No,No,No,No,Yes,One year,No,Credit card,91.2,7899.77,Yes,4,2,<1 Year
CUST104179,Male,Yes,Yes,Yes,26,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,114.86,3885.78,No,10,3,<3 Years
CUST104180,Male,No,No,Yes,31,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,71.71,4612.67,Yes,3,2,<3 Years
CUST104181,Male,No,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,74.7,5094.22,Yes,6,2,<4 Years
CUST104182,Female,No,No,Yes,54,No,No,No,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer,52.23,4368.96,No,0,0,<5 Years
CUST104183,Male,No,Yes,No,28,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,109.96,3450.15,No,6,0,<3 Years
CUST104184,Male,No,No,Yes,49,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,89.95,5484.79,Yes,4,3,<5 Years
